FirstName,LastName,DisplayName,UserPrincipalName,SamAccountName,Email,Department,Title,Office,Company,Country,City,State,PostalCode,StreetAddress,TelephoneNumber,Mobile,EmployeeID,Manager,Description,Created,LastLogon,PasswordLastSet,AccountExpires,Locked,PwdNeverExpires,proxyAddresses,mailNickname,userAccountControl,employeeType,initials,titleCode,homeDirectory,homeDrive,scriptPath,profilePath,lastBadPasswordAttempt,badPwdCount,msExchHideFromAddressLists,extensionAttribute1,extensionAttribute2,extensionAttribute3
Girolamo,Ammaniti,Girolamo Ammaniti,gammaniti@contoso.com,gammaniti,gammaniti@contoso.com,IT,Analyst,Remote,Contoso,Italien,Grossi ligure,Siena,62825,Viale Tiziana 2 Appartamento 22,+39 229 3612791,+39 837 53 94 8529,42295,jane.smith@contoso.com,Analyst in IT,2023-09-29 17:50:16,2024-08-03 17:50:16,2023-10-04 17:50:16,,False,False,SMTP:gammaniti@contoso.com;smtp:girolamo.ammaniti@alias.contoso.com,gammaniti,544,Intern,GA,TC750,\\fileserver\home\gammaniti,H:,logon.bat,\\server\profiles\gammaniti,2024-06-30 17:50:16,8,True,autem,ullam,excepturi
Boaz,den Buytelaar,Boaz den Buytelaar,bden buytelaar@phinit.com,bden buytelaar,bden buytelaar@phinit.com,Support,Specialist,Branch West,PhinIT,Niederlande,Rijswijk (NB),,7201 RH,Jaydaweg 9,(0456) 683449,+31086-809142,55329,john.doe@phinit.com,Specialist in Support,2023-08-20 04:19:56,2024-08-07 04:19:56,2023-08-25 04:19:56,,True,False,SMTP:bden buytelaar@phinit.com;smtp:boaz.den buytelaar@alias.phinit.com,bden buytelaar,514,Intern,Bd,TC662,\\fileserver\home\bden buytelaar,H:,logon.bat,\\server\profiles\bden buytelaar,2024-06-16 04:19:56,8,True,commodi,harum,error
Tirza,van Dillen,Tirza van Dillen,tvan dillen@psscripts.com,tvan dillen,tvan dillen@psscripts.com,Support,Consultant,Remote,PSscripts,Niederlande,Epe,,9383ZL,Dionpad 630,(079) 0737290,+31372-334938,22934,john.doe@psscripts.com,Consultant in Support,2023-06-20 10:51:51,2024-06-06 10:51:51,2023-06-25 10:51:51,,True,True,SMTP:tvan dillen@psscripts.com;smtp:tirza.van dillen@alias.psscripts.com,tvan dillen,512,Contractor,Tv,TC408,\\fileserver\home\tvan dillen,H:,logon.bat,\\server\profiles\tvan dillen,2024-06-01 10:51:51,2,True,delectus,quasi,quia
Sylvie,Verheuvel,Sylvie Verheuvel,sverheuvel@phscripts.com,sverheuvel,sverheuvel@phscripts.com,Finance,Specialist,Regional Office,PHscripts,Niederlande,Assendelft,,6237 SU,Isabellasteeg 3,+3114-0538520,+31072-162548,30194,max.mustermann@phscripts.com,Specialist in Finance,2024-03-02 11:03:45,2025-03-14 11:03:45,2024-03-07 11:03:45,,True,True,SMTP:sverheuvel@phscripts.com;smtp:sylvie.verheuvel@alias.phscripts.com,sverheuvel,544,Permanent,SV,TC681,\\fileserver\home\sverheuvel,H:,logon.bat,\\server\profiles\sverheuvel,2025-01-29 11:03:45,0,True,dolorum,excepturi,explicabo
Maxim,Laffray,Maxim Laffray,mlaffray@contoso.com,mlaffray,mlaffray@contoso.com,Support,Analyst,Remote,Contoso,Niederlande,Mijnsheerenland,,8443 JQ,Vincedreef 92,+31775 552479,+3134-2301203,89801,jane.smith@contoso.com,Analyst in Support,2023-12-05 15:51:37,2024-12-17 15:51:37,2023-12-10 15:51:37,,True,True,SMTP:mlaffray@contoso.com;smtp:maxim.laffray@alias.contoso.com,mlaffray,514,Permanent,ML,TC474,\\fileserver\home\mlaffray,H:,logon.bat,\\server\profiles\mlaffray,2024-12-15 15:51:37,4,False,ipsam,perferendis,soluta
Beau,van Landen,Beau van Landen,bvan landen@phinit.com,bvan landen,bvan landen@phinit.com,HR,Manager,Branch East,PhinIT,Niederlande,Aardenburg,,8884WO,Joëlring 391,+31(0)43-0447064,+31(0)04 4677121,51081,john.doe@phinit.com,Manager in HR,2024-04-03 11:05:53,2024-10-23 11:05:53,2024-04-08 11:05:53,,False,True,SMTP:bvan landen@phinit.com;smtp:beau.van landen@alias.phinit.com,bvan landen,512,Contractor,Bv,TC430,\\fileserver\home\bvan landen,H:,logon.bat,\\server\profiles\bvan landen,2024-09-18 11:05:53,9,True,aspernatur,autem,ipsa
Anouk,van Loon,Anouk van Loon,avan loon@psscripts.com,avan loon,avan loon@psscripts.com,Finance,Consultant,Branch West,PSscripts,Niederlande,Den Andel,,7270 FZ,Amirapad 71,(071)-6052786,(0795) 986631,83198,max.mustermann@psscripts.com,Consultant in Finance,2024-01-25 05:10:41,2024-10-06 05:10:41,2024-01-30 05:10:41,,True,False,SMTP:avan loon@psscripts.com;smtp:anouk.van loon@alias.psscripts.com,avan loon,544,Intern,Av,TC162,\\fileserver\home\avan loon,H:,logon.bat,\\server\profiles\avan loon,2024-08-23 05:10:41,0,True,dolorem,culpa,repellendus
Bram,Geneart,Bram Geneart,bgeneart@phscripts.com,bgeneart,bgeneart@phscripts.com,IT,Specialist,HQ,PHscripts,Niederlande,Heythuysen,,2127VN,Timsteeg 654,+31615-202853,0986 990510,80701,john.doe@phscripts.com,Specialist in IT,2023-09-10 14:10:00,2024-10-05 14:10:00,2023-09-15 14:10:00,,True,True,SMTP:bgeneart@phscripts.com;smtp:bram.geneart@alias.phscripts.com,bgeneart,512,Permanent,BG,TC950,\\fileserver\home\bgeneart,H:,logon.bat,\\server\profiles\bgeneart,2024-08-22 14:10:00,1,False,inventore,voluptatibus,in
Levi,Koret,Levi Koret,lkoret@contoso.com,lkoret,lkoret@contoso.com,Marketing,Consultant,HQ,Contoso,Niederlande,Brandwijk,,1646 HF,Sarapad 311,(051) 5450041,+3184 7514589,36547,jane.smith@contoso.com,Consultant in Marketing,2024-03-18 08:22:14,2024-04-21 08:22:14,2024-03-23 08:22:14,,False,False,SMTP:lkoret@contoso.com;smtp:levi.koret@alias.contoso.com,lkoret,514,Contractor,LK,TC379,\\fileserver\home\lkoret,H:,logon.bat,\\server\profiles\lkoret,2024-04-13 08:22:14,4,True,magnam,mollitia,deleniti
Dex,Stichter,Dex Stichter,dstichter@phinit.com,dstichter,dstichter@phinit.com,Marketing,Specialist,Regional Office,PhinIT,Niederlande,Vijfhuizen,,3340TA,Katebaan 487,0164 830073,+31(0)24-5860089,20339,jane.smith@phinit.com,Specialist in Marketing,2023-07-20 15:59:42,2024-06-24 15:59:42,2023-07-25 15:59:42,,False,True,SMTP:dstichter@phinit.com;smtp:dex.stichter@alias.phinit.com,dstichter,514,Intern,DS,TC482,\\fileserver\home\dstichter,H:,logon.bat,\\server\profiles\dstichter,2024-06-21 15:59:42,0,False,sapiente,illum,qui
Wesley,Schipper,Wesley Schipper,wschipper@psscripts.com,wschipper,wschipper@psscripts.com,Finance,Consultant,Branch East,PSscripts,Niederlande,Kûbaard,,5767NL,Amelialaan 53,+31195-844724,+3119-9594892,16655,john.doe@psscripts.com,Consultant in Finance,2023-08-06 11:19:44,2024-02-19 11:19:44,2023-08-11 11:19:44,,True,True,SMTP:wschipper@psscripts.com;smtp:wesley.schipper@alias.psscripts.com,wschipper,544,Contractor,WS,TC867,\\fileserver\home\wschipper,H:,logon.bat,\\server\profiles\wschipper,2024-02-01 11:19:44,1,False,tenetur,laboriosam,modi
Emma,Claesdr,Emma Claesdr,eclaesdr@phscripts.com,eclaesdr,eclaesdr@phscripts.com,IT,Manager,HQ,PHscripts,Niederlande,Geesbrug,,3669 HR,Tobiaspad 9,+31(0)82 9383992,(0382) 965466,80235,jane.smith@phscripts.com,Manager in IT,2023-11-09 22:43:29,2024-09-01 22:43:29,2023-11-14 22:43:29,,True,False,SMTP:eclaesdr@phscripts.com;smtp:emma.claesdr@alias.phscripts.com,eclaesdr,512,Permanent,EC,TC189,\\fileserver\home\eclaesdr,H:,logon.bat,\\server\profiles\eclaesdr,2024-08-15 22:43:29,6,False,ex,culpa,consequatur
Sjoerd,van Dam,Sjoerd van Dam,svan dam@contoso.com,svan dam,svan dam@contoso.com,Sales,Consultant,Branch West,Contoso,Niederlande,Cadzand,,4736KY,Lennlaan 5,+3143 1296120,(073)-5485106,22698,john.doe@contoso.com,Consultant in Sales,2023-11-14 16:11:42,2024-01-24 16:11:42,2023-11-19 16:11:42,,True,True,SMTP:svan dam@contoso.com;smtp:sjoerd.van dam@alias.contoso.com,svan dam,544,Permanent,Sv,TC279,\\fileserver\home\svan dam,H:,logon.bat,\\server\profiles\svan dam,2023-11-27 16:11:42,9,True,perferendis,eaque,inventore
Jamie,van Emmelen,Jamie van Emmelen,jvan emmelen@phinit.com,jvan emmelen,jvan emmelen@phinit.com,Sales,Manager,Branch East,PhinIT,Niederlande,Middelburg,,2912 ZF,Muhammedstraat 067,+31547-570424,+31(0)15-9775298,66307,john.doe@phinit.com,Manager in Sales,2023-07-25 18:03:00,2024-06-21 18:03:00,2023-07-30 18:03:00,,False,True,SMTP:jvan emmelen@phinit.com;smtp:jamie.van emmelen@alias.phinit.com,jvan emmelen,544,Permanent,Jv,TC753,\\fileserver\home\jvan emmelen,H:,logon.bat,\\server\profiles\jvan emmelen,2024-05-29 18:03:00,5,False,veritatis,soluta,voluptatem
Senn,van der Hoeven,Senn van der Hoeven,svan der hoeven@psscripts.com,svan der hoeven,svan der hoeven@psscripts.com,IT,Specialist,Branch West,PSscripts,Niederlande,Oldetrijne,,4249WX,Rafaelhof 48,+31542-011222,+31011 606099,70765,jane.smith@psscripts.com,Specialist in IT,2023-12-17 17:20:21,2025-01-16 17:20:21,2023-12-22 17:20:21,,False,False,SMTP:svan der hoeven@psscripts.com;smtp:senn.van der hoeven@alias.psscripts.com,svan der hoeven,512,Permanent,Sv,TC543,\\fileserver\home\svan der hoeven,H:,logon.bat,\\server\profiles\svan der hoeven,2024-12-18 17:20:21,4,False,itaque,soluta,esse
Sepp,Hellevoort,Sepp Hellevoort,shellevoort@phscripts.com,shellevoort,shellevoort@phscripts.com,Sales,Consultant,Regional Office,PHscripts,Niederlande,Doornspijk,,8015 BK,Sarahboulevard 4,+31365 493421,+31101 406406,81182,max.mustermann@phscripts.com,Consultant in Sales,2024-01-06 02:52:17,2024-07-27 02:52:17,2024-01-11 02:52:17,,False,True,SMTP:shellevoort@phscripts.com;smtp:sepp.hellevoort@alias.phscripts.com,shellevoort,544,Permanent,SH,TC620,\\fileserver\home\shellevoort,H:,logon.bat,\\server\profiles\shellevoort,2024-07-18 02:52:17,6,True,nihil,quod,eos
Luca,Hak,Luca Hak,lhak@contoso.com,lhak,lhak@contoso.com,Support,Consultant,HQ,Contoso,Niederlande,Colmschate,,2559GF,Kimlaan 110,(046) 7148874,+3126-4334158,99174,max.mustermann@contoso.com,Consultant in Support,2024-01-13 23:32:17,2025-02-03 23:32:17,2024-01-18 23:32:17,,False,False,SMTP:lhak@contoso.com;smtp:luca.hak@alias.contoso.com,lhak,514,Contractor,LH,TC822,\\fileserver\home\lhak,H:,logon.bat,\\server\profiles\lhak,2024-12-10 23:32:17,9,False,animi,architecto,possimus
Levi,Serra,Levi Serra,lserra@phinit.com,lserra,lserra@phinit.com,Finance,Engineer,Branch East,PhinIT,Niederlande,Heinenoord,,9670ER,Luukring 57,0203 819884,+31(0)706-362593,67356,max.mustermann@phinit.com,Engineer in Finance,2024-02-22 09:51:08,2024-07-21 09:51:08,2024-02-27 09:51:08,,True,False,SMTP:lserra@phinit.com;smtp:levi.serra@alias.phinit.com,lserra,514,Contractor,LS,TC577,\\fileserver\home\lserra,H:,logon.bat,\\server\profiles\lserra,2024-06-10 09:51:08,9,True,natus,nobis,dolores
Suus,Everts,Suus Everts,severts@psscripts.com,severts,severts@psscripts.com,Finance,Specialist,Regional Office,PSscripts,Niederlande,Onna,,8056 OA,Isadreef 6,+31(0)609-637516,032-4000226,32516,jane.smith@psscripts.com,Specialist in Finance,2024-05-25 21:01:54,2024-12-05 21:01:54,2024-05-30 21:01:54,,True,False,SMTP:severts@psscripts.com;smtp:suus.everts@alias.psscripts.com,severts,512,Permanent,SE,TC956,\\fileserver\home\severts,H:,logon.bat,\\server\profiles\severts,2024-11-08 21:01:54,2,False,ea,mollitia,odit
Pim,van Hulten,Pim van Hulten,pvan hulten@phscripts.com,pvan hulten,pvan hulten@phscripts.com,Sales,Specialist,HQ,PHscripts,Niederlande,Witmarsum,,1574US,Ayasingel 93,+3111 6361622,+3107-4057743,86162,max.mustermann@phscripts.com,Specialist in Sales,2023-07-25 12:00:23,2024-04-24 12:00:23,2023-07-30 12:00:23,,False,False,SMTP:pvan hulten@phscripts.com;smtp:pim.van hulten@alias.phscripts.com,pvan hulten,544,Permanent,Pv,TC680,\\fileserver\home\pvan hulten,H:,logon.bat,\\server\profiles\pvan hulten,2024-03-27 12:00:23,0,True,amet,sed,hic
Anna,van der Lede,Anna van der Lede,avan der lede@contoso.com,avan der lede,avan der lede@contoso.com,Sales,Analyst,Branch West,Contoso,Niederlande,Banholt,,2694 WC,Mustafaboulevard 3,+31856-657109,+31497-305793,88533,jane.smith@contoso.com,Analyst in Sales,2024-03-07 10:05:29,2024-09-19 10:05:29,2024-03-12 10:05:29,,True,True,SMTP:avan der lede@contoso.com;smtp:anna.van der lede@alias.contoso.com,avan der lede,512,Intern,Av,TC724,\\fileserver\home\avan der lede,H:,logon.bat,\\server\profiles\avan der lede,2024-09-06 10:05:29,8,True,optio,temporibus,ab
Anne,Kim,Anne Kim,akim@phinit.com,akim,akim@phinit.com,IT,Administrator,HQ,PhinIT,Kanada,Villanuevaborough,,R4V6L8,07482 Roberta Trafficway,225-142-2740 x917,408-080-1597,15621,max.mustermann@phinit.com,Administrator in IT,2024-05-18 00:47:56,2025-05-17 00:47:56,2024-05-23 00:47:56,,True,True,SMTP:akim@phinit.com;smtp:anne.kim@alias.phinit.com,akim,544,Contractor,AK,TC601,\\fileserver\home\akim,H:,logon.bat,\\server\profiles\akim,2025-03-20 00:47:56,8,True,iure,odio,officia
Nicole,Williams,Nicole Williams,nwilliams@psscripts.com,nwilliams,nwilliams@psscripts.com,Support,Manager,Branch West,PSscripts,Kanada,Lake Thomasmouth,,P6J8K3,191 Rodriguez Port Suite 061,1 (251) 627-1563,999-735-2208,47050,john.doe@psscripts.com,Manager in Support,2024-05-11 18:32:54,2025-03-29 18:32:54,2024-05-16 18:32:54,,False,False,SMTP:nwilliams@psscripts.com;smtp:nicole.williams@alias.psscripts.com,nwilliams,544,Contractor,NW,TC526,\\fileserver\home\nwilliams,H:,logon.bat,\\server\profiles\nwilliams,2025-02-18 18:32:54,7,False,doloribus,blanditiis,maxime
Brittany,Osborne,Brittany Osborne,bosborne@phscripts.com,bosborne,bosborne@phscripts.com,Sales,Consultant,HQ,PHscripts,Kanada,Brooksberg,,H8L 1M6,31247 Tammy Courts,1-713-276-9809,787.016.1481,44497,max.mustermann@phscripts.com,Consultant in Sales,2023-06-11 12:13:47,2023-09-13 12:13:47,2023-06-16 12:13:47,,False,True,SMTP:bosborne@phscripts.com;smtp:brittany.osborne@alias.phscripts.com,bosborne,514,Intern,BO,TC502,\\fileserver\home\bosborne,H:,logon.bat,\\server\profiles\bosborne,2023-07-15 12:13:47,2,False,nesciunt,earum,porro
Daniel,Taylor,Daniel Taylor,dtaylor@contoso.com,dtaylor,dtaylor@contoso.com,Support,Manager,Regional Office,Contoso,Kanada,Brandonside,,E4T 6K4,12540 Tami Mountain,783-550-7578 x458,600 781 3946,67745,jane.smith@contoso.com,Manager in Support,2024-03-18 01:35:55,2024-07-29 01:35:55,2024-03-23 01:35:55,,False,True,SMTP:dtaylor@contoso.com;smtp:daniel.taylor@alias.contoso.com,dtaylor,544,Permanent,DT,TC958,\\fileserver\home\dtaylor,H:,logon.bat,\\server\profiles\dtaylor,2024-07-14 01:35:55,7,False,laborum,asperiores,recusandae
Lisa,Sanders,Lisa Sanders,lsanders@phinit.com,lsanders,lsanders@phinit.com,IT,Consultant,Branch West,PhinIT,Kanada,New Marcobury,,V8S1B1,698 Robert Motorway,462-883-0062,(918) 306-4475,46462,max.mustermann@phinit.com,Consultant in IT,2024-01-26 01:36:51,2024-07-12 01:36:51,2024-01-31 01:36:51,,False,True,SMTP:lsanders@phinit.com;smtp:lisa.sanders@alias.phinit.com,lsanders,544,Permanent,LS,TC359,\\fileserver\home\lsanders,H:,logon.bat,\\server\profiles\lsanders,2024-05-23 01:36:51,7,True,suscipit,voluptates,sequi
Keith,Campos,Keith Campos,kcampos@psscripts.com,kcampos,kcampos@psscripts.com,Marketing,Administrator,HQ,PSscripts,Kanada,Davidville,,X2V9E1,598 Sheila Flat Apt. 628,529-141-3858,1-195-755-6173,47469,jane.smith@psscripts.com,Administrator in Marketing,2024-05-28 08:41:08,2025-02-02 08:41:08,2024-06-02 08:41:08,,False,True,SMTP:kcampos@psscripts.com;smtp:keith.campos@alias.psscripts.com,kcampos,544,Contractor,KC,TC138,\\fileserver\home\kcampos,H:,logon.bat,\\server\profiles\kcampos,2025-01-02 08:41:08,7,True,officiis,eum,iste
James,Clements,James Clements,jclements@phscripts.com,jclements,jclements@phscripts.com,Sales,Analyst,Remote,PHscripts,Kanada,Murphyton,,J8P3N6,788 Jessica Ports Suite 281,589-599-0543,511-733-1205 x148,25385,max.mustermann@phscripts.com,Analyst in Sales,2023-06-24 14:58:43,2023-10-06 14:58:43,2023-06-29 14:58:43,,True,False,SMTP:jclements@phscripts.com;smtp:james.clements@alias.phscripts.com,jclements,512,Contractor,JC,TC320,\\fileserver\home\jclements,H:,logon.bat,\\server\profiles\jclements,2023-08-20 14:58:43,7,False,cupiditate,ipsum,voluptatibus
Gregory,Pena,Gregory Pena,gpena@contoso.com,gpena,gpena@contoso.com,IT,Consultant,Regional Office,Contoso,Kanada,Nelsonstad,,A1T1Y4,4973 Castro Estate,778 239 9938,312.358.4817,14361,john.doe@contoso.com,Consultant in IT,2023-09-04 02:05:54,2024-04-27 02:05:54,2023-09-09 02:05:54,,True,True,SMTP:gpena@contoso.com;smtp:gregory.pena@alias.contoso.com,gpena,512,Permanent,GP,TC580,\\fileserver\home\gpena,H:,logon.bat,\\server\profiles\gpena,2024-03-01 02:05:54,0,True,veniam,explicabo,aliquid
Danielle,Simmons,Danielle Simmons,dsimmons@phinit.com,dsimmons,dsimmons@phinit.com,Finance,Engineer,Remote,PhinIT,Kanada,Martinezhaven,,R5V9J2,4478 Hamilton Via Apt. 686,1-974-252-2385,701-020-0429 x598,15883,max.mustermann@phinit.com,Engineer in Finance,2024-01-15 14:40:54,2024-08-30 14:40:54,2024-01-20 14:40:54,,False,True,SMTP:dsimmons@phinit.com;smtp:danielle.simmons@alias.phinit.com,dsimmons,512,Permanent,DS,TC857,\\fileserver\home\dsimmons,H:,logon.bat,\\server\profiles\dsimmons,2024-08-09 14:40:54,2,False,vitae,mollitia,voluptate
Erik,Mckay,Erik Mckay,emckay@psscripts.com,emckay,emckay@psscripts.com,HR,Manager,Remote,PSscripts,Kanada,Sheltonshire,,G3K 8A8,85778 Emily Bridge,876 175 7226,612-493-3755 x458,16281,max.mustermann@psscripts.com,Manager in HR,2023-08-21 10:45:22,2024-03-10 10:45:22,2023-08-26 10:45:22,,True,False,SMTP:emckay@psscripts.com;smtp:erik.mckay@alias.psscripts.com,emckay,512,Contractor,EM,TC974,\\fileserver\home\emckay,H:,logon.bat,\\server\profiles\emckay,2024-01-26 10:45:22,1,False,sint,aut,consectetur
Timothy,Wang,Timothy Wang,twang@phscripts.com,twang,twang@phscripts.com,Finance,Analyst,Branch West,PHscripts,Kanada,Port Casey,,X4H 5X1,066 Morgan Port Suite 313,(428) 480-8729,129.593.6169,27667,jane.smith@phscripts.com,Analyst in Finance,2023-07-30 05:05:30,2023-10-14 05:05:30,2023-08-04 05:05:30,,True,False,SMTP:twang@phscripts.com;smtp:timothy.wang@alias.phscripts.com,twang,514,Intern,TW,TC424,\\fileserver\home\twang,H:,logon.bat,\\server\profiles\twang,2023-09-15 05:05:30,9,True,tempore,facere,ratione
Christopher,Williams,Christopher Williams,cwilliams@contoso.com,cwilliams,cwilliams@contoso.com,Sales,Specialist,HQ,Contoso,Kanada,Hesterton,,R6B4P2,9901 John Springs,778 773 3825,+1 (263) 220-5458,27583,max.mustermann@contoso.com,Specialist in Sales,2023-11-23 19:58:18,2024-03-22 19:58:18,2023-11-28 19:58:18,,True,False,SMTP:cwilliams@contoso.com;smtp:christopher.williams@alias.contoso.com,cwilliams,512,Intern,CW,TC519,\\fileserver\home\cwilliams,H:,logon.bat,\\server\profiles\cwilliams,2024-02-27 19:58:18,3,False,animi,asperiores,voluptatibus
Nathaniel,Obrien,Nathaniel Obrien,nobrien@phinit.com,nobrien,nobrien@phinit.com,IT,Analyst,Regional Office,PhinIT,Kanada,Port Brittany,,H3P7C5,9297 Richards Course Suite 218,+1 (689) 383-6739,(838) 615-0157,70523,jane.smith@phinit.com,Analyst in IT,2023-06-11 07:25:02,2024-07-10 07:25:02,2023-06-16 07:25:02,,False,False,SMTP:nobrien@phinit.com;smtp:nathaniel.obrien@alias.phinit.com,nobrien,544,Contractor,NO,TC365,\\fileserver\home\nobrien,H:,logon.bat,\\server\profiles\nobrien,2024-05-21 07:25:02,0,True,natus,illum,occaecati
Andrew,Nelson,Andrew Nelson,anelson@psscripts.com,anelson,anelson@psscripts.com,Finance,Analyst,Regional Office,PSscripts,Kanada,South Samantha,,J6M 3Y2,7864 Williams Throughway,343 396 5600,145-593-3409 x884,74325,max.mustermann@psscripts.com,Analyst in Finance,2023-09-21 06:27:20,2023-11-03 06:27:20,2023-09-26 06:27:20,,False,True,SMTP:anelson@psscripts.com;smtp:andrew.nelson@alias.psscripts.com,anelson,544,Permanent,AN,TC532,\\fileserver\home\anelson,H:,logon.bat,\\server\profiles\anelson,2023-10-18 06:27:20,6,True,rerum,quaerat,aut
Douglas,Mccarthy,Douglas Mccarthy,dmccarthy@phscripts.com,dmccarthy,dmccarthy@phscripts.com,HR,Administrator,Remote,PHscripts,Kanada,Ericborough,,N4X7M5,744 Espinoza Expressway Apt. 938,1-908-133-8675,1 (666) 426-1828,42400,john.doe@phscripts.com,Administrator in HR,2023-08-13 14:22:17,2023-09-26 14:22:17,2023-08-18 14:22:17,,True,True,SMTP:dmccarthy@phscripts.com;smtp:douglas.mccarthy@alias.phscripts.com,dmccarthy,512,Permanent,DM,TC246,\\fileserver\home\dmccarthy,H:,logon.bat,\\server\profiles\dmccarthy,2023-08-11 14:22:17,8,False,deleniti,ullam,saepe
Lindsey,Skinner,Lindsey Skinner,lskinner@contoso.com,lskinner,lskinner@contoso.com,Finance,Analyst,HQ,Contoso,Kanada,Edwardchester,,R2A6S1,684 Jessica Corners Apt. 935,1-134-401-7549,464-476-8864 x058,41222,jane.smith@contoso.com,Analyst in Finance,2023-11-25 10:33:49,2024-04-04 10:33:49,2023-11-30 10:33:49,,True,True,SMTP:lskinner@contoso.com;smtp:lindsey.skinner@alias.contoso.com,lskinner,512,Contractor,LS,TC602,\\fileserver\home\lskinner,H:,logon.bat,\\server\profiles\lskinner,2024-04-02 10:33:49,0,False,natus,sunt,fuga
Robert,Mason,Robert Mason,rmason@phinit.com,rmason,rmason@phinit.com,IT,Analyst,Branch West,PhinIT,Kanada,Michaelchester,,A6M 9E4,14856 Madeline Shore,410.416.1946,643 118 5270,44787,jane.smith@phinit.com,Analyst in IT,2023-11-22 16:46:28,2024-08-21 16:46:28,2023-11-27 16:46:28,,True,False,SMTP:rmason@phinit.com;smtp:robert.mason@alias.phinit.com,rmason,512,Contractor,RM,TC223,\\fileserver\home\rmason,H:,logon.bat,\\server\profiles\rmason,2024-08-06 16:46:28,8,True,repellendus,optio,velit
Shawn,Small,Shawn Small,ssmall@psscripts.com,ssmall,ssmall@psscripts.com,Support,Engineer,Regional Office,PSscripts,Kanada,Crawfordton,,A4P1X4,7646 Wood Fields,(415) 571-0131 x968,(497) 030-2818 x736,80478,max.mustermann@psscripts.com,Engineer in Support,2023-11-22 22:11:24,2024-04-15 22:11:24,2023-11-27 22:11:24,,True,True,SMTP:ssmall@psscripts.com;smtp:shawn.small@alias.psscripts.com,ssmall,514,Permanent,SS,TC882,\\fileserver\home\ssmall,H:,logon.bat,\\server\profiles\ssmall,2024-03-08 22:11:24,1,True,officia,explicabo,voluptatem
Megan,Smith,Megan Smith,msmith@phscripts.com,msmith,msmith@phscripts.com,Finance,Specialist,Branch East,PHscripts,Kanada,Shawmouth,,H5P 5L1,6482 Peterson Mission Apt. 631,395.366.0857,759.758.2226,11717,jane.smith@phscripts.com,Specialist in Finance,2023-06-16 11:06:29,2024-05-19 11:06:29,2023-06-21 11:06:29,,True,False,SMTP:msmith@phscripts.com;smtp:megan.smith@alias.phscripts.com,msmith,512,Intern,MS,TC975,\\fileserver\home\msmith,H:,logon.bat,\\server\profiles\msmith,2024-03-28 11:06:29,9,False,velit,voluptatum,iure
Tara,Walker,Tara Walker,twalker@contoso.com,twalker,twalker@contoso.com,Sales,Analyst,Branch West,Contoso,Kanada,Lake Nicholas,,C9Y1V2,72140 Shawn Trace,207-366-2115,(758) 600-7695 x015,15516,max.mustermann@contoso.com,Analyst in Sales,2023-10-29 01:51:15,2024-09-13 01:51:15,2023-11-03 01:51:15,,True,True,SMTP:twalker@contoso.com;smtp:tara.walker@alias.contoso.com,twalker,514,Contractor,TW,TC979,\\fileserver\home\twalker,H:,logon.bat,\\server\profiles\twalker,2024-09-01 01:51:15,7,False,porro,labore,vel
Maria Eduarda,Viana,Maria Eduarda Viana,mviana@phinit.com,mviana,mviana@phinit.com,Finance,Specialist,Branch West,PhinIT,Brasilien,Martins de Nascimento,Acre,41833012,"Chácara de Gomes, 408",+55 (051) 8807-9747,+55 21 9711 4419,32595,jane.smith@phinit.com,Specialist in Finance,2023-09-28 21:49:42,2023-12-20 21:49:42,2023-10-03 21:49:42,,False,False,SMTP:mviana@phinit.com;smtp:maria eduarda.viana@alias.phinit.com,mviana,514,Intern,MV,TC191,\\fileserver\home\mviana,H:,logon.bat,\\server\profiles\mviana,2023-11-03 21:49:42,2,False,quam,adipisci,amet
Maria Fernanda,Pires,Maria Fernanda Pires,mpires@psscripts.com,mpires,mpires@psscripts.com,HR,Analyst,HQ,PSscripts,Brasilien,Melo do Campo,Distrito Federal,70939318,"Núcleo Rodrigues, 36",(011) 4322 9108,+55 11 5796-4351,41629,john.doe@psscripts.com,Analyst in HR,2024-03-31 23:18:10,2024-05-03 23:18:10,2024-04-05 23:18:10,,True,True,SMTP:mpires@psscripts.com;smtp:maria fernanda.pires@alias.psscripts.com,mpires,512,Intern,MP,TC119,\\fileserver\home\mpires,H:,logon.bat,\\server\profiles\mpires,2024-03-19 23:18:10,8,True,natus,error,quos
Davi Luiz,Farias,Davi Luiz Farias,dfarias@phscripts.com,dfarias,dfarias@phscripts.com,IT,Consultant,Branch East,PHscripts,Brasilien,Costa,Acre,11565446,"Viela de Moraes, 63",+55 71 9921 4623,+55 41 1457 8585,84586,john.doe@phscripts.com,Consultant in IT,2023-10-21 17:38:08,2024-09-17 17:38:08,2023-10-26 17:38:08,,False,False,SMTP:dfarias@phscripts.com;smtp:davi luiz.farias@alias.phscripts.com,dfarias,544,Permanent,DF,TC785,\\fileserver\home\dfarias,H:,logon.bat,\\server\profiles\dfarias,2024-08-02 17:38:08,10,False,eos,eius,adipisci
